0,0,3.4589347756013904
0,1,3.3545195111271
0,2,2.869199951189477
0,4,2.778413919999805
0,8,2.1124009858065005
30,0,2.0196440743973287
30,1,0.7737386818205625
30,2,1.2498833888449175
30,4,1.5220757037684924
30,8,1.971357341265663
40,0,1.991617599477094
40,1,1.1549952494753757
40,2,1.1696253012040678
40,4,1.5093691555211803
40,8,2.1091066415880797
